hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,31,31,-113,-4,8,2,19,-111,-113,-112,-112,-113,-112,-111,-112,-111,-115,-113,-111,-110,-111,-112,-110,-111,-112,-112,356,-111.78947368421052,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,32,32,-112,-3,8,2,19,-112,-113,-111,-110,-112,-110,-113,-112,-112,-111,-111,-112,-112,-112,-112,-112,-112,-110,-113,356,-111.6842105263158,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,33,33,-112,-3,8,2,19,-108,-112,-112,-111,-111,-111,-112,-112,-112,-112,-110,-113,-110,-109,-112,-110,-112,-111,-111,356,-111.10526315789474,-111.0,-112.0,0.4132231404958678
HDOK,PLOK,17472,34,34,-116,-6,8,2,19,-110,-111,-110,-113,-111,-112,-110,-112,-112,-110,-111,-112,-111,-111,-113,-111,-110,-115,-112,356,-111.42105263157895,-111.0,-111.0,0.38016528925619836
HDOK,PLOK,17472,35,35,-114,-4,8,2,19,-112,-113,-112,-111,-113,-109,-111,-112,-113,-112,-111,-113,-111,-113,-111,-111,-112,-113,-110,356,-111.73684210526316,-112.0,-113.0,0.512396694214876
HDOK,PLOK,17472,36,36,-116,-6,8,2,19,-111,-115,-111,-112,-113,-111,-109,-112,-112,-112,-112,-113,-111,-113,-112,-111,-111,-112,-111,356,-111.78947368421052,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,37,37,-113,-4,8,2,19,-113,-112,-115,-112,-110,-112,-112,-112,-111,-112,-110,-110,-112,-111,-111,-112,-112,-111,-112,356,-111.6842105263158,-112.0,-112.0,0.1983471074380165
HDOK,PLOK,17472,38,38,-116,-6,8,2,19,-113,-112,-113,-112,-112,-113,-112,-112,-112,-113,-111,-111,-115,-112,-111,-115,-112,-112,-112,356,-112.36842105263158,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,39,39,-116,-6,8,2,19,-109,-112,-115,-113,-113,-113,-111,-111,-115,-111,-113,-113,-112,-110,-115,-111,-113,-112,-112,356,-112.3157894736842,-112.0,-113.0,0.5619834710743802
HDOK,PLOK,17472,40,40,-115,-5,8,2,19,-113,-112,-113,-112,-110,-113,-110,-112,-111,-112,-111,-112,-113,-112,-112,-112,-111,-112,-113,356,-111.89473684210526,-112.0,-112.0,0.18181818181818182
HDOK,PLOK,17472,41,41,-116,-6,8,2,19,-111,-115,-111,-111,-113,-112,-113,-112,-113,-112,-113,-111,-111,-112,-113,-110,-112,-113,-113,356,-112.15789473684211,-112.0,-113.0,0.512396694214876
HDOK,PLOK,17472,42,42,-115,-5,8,2,19,-112,-115,-112,-112,-112,-111,-110,-113,-111,-113,-111,-113,-111,-111,-113,-112,-111,-112,-112,356,-111.94736842105263,-112.0,-112.0,0.33057851239669417
HDOK,PLOK,17472,43,43,-115,-5,8,2,19,-112,-111,-113,-112,-112,-111,-112,-111,-111,-113,-112,-112,-112,-110,-112,-115,-112,-111,-113,356,-111.94736842105263,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,44,44,-114,-4,8,2,19,-111,-112,-113,-112,-113,-112,-112,-110,-113,-112,-111,-112,-113,-110,-110,-113,-112,-110,-111,356,-111.6842105263158,-112.0,-112.0,0.33057851239669417
HDOK,PLOK,17472,45,45,-113,-4,8,2,19,-111,-113,-112,-112,-113,-112,-109,-112,-110,-112,-112,-111,-110,-113,-113,-111,-111,-113,-110,356,-111.57894736842105,-112.0,-112.0,0.38016528925619836
HDOK,PLOK,17472,46,46,-114,-4,8,2,19,-113,-112,-112,-112,-112,-110,-111,-111,-112,-113,-111,-109,-113,-111,-112,-112,-112,-112,-112,356,-111.6842105263158,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,47,47,-113,-4,8,2,19,-109,-109,-111,-112,-111,-111,-110,-113,-111,-111,-112,-110,-110,-112,-110,-112,-113,-113,-110,356,-111.05263157894737,-111.0,-111.0,0.5454545454545454
HDOK,PLOK,17472,48,48,-115,-5,8,2,19,-113,-113,-111,-111,-113,-111,-112,-112,-111,-113,-112,-113,-112,-111,-115,-113,-111,-113,-113,356,-112.26315789473684,-112.0,-113.0,0.5619834710743802
HDOK,PLOK,17472,49,49,-112,-3,8,2,19,-110,-112,-111,-112,-111,-111,-112,-110,-111,-110,-110,-110,-111,-110,-112,-112,-112,-109,-111,356,-110.89473684210526,-111.0,-112.0,0.4462809917355372
HDOK,PLOK,17472,50,50,-112,-3,8,2,19,-111,-111,-112,-112,-113,-112,-111,-111,-110,-112,-112,-111,-112,-112,-111,-111,-111,-113,-111,356,-111.52631578947368,-111.0,-111.0,0.2479338842975206
HDOK,PLOK,17472,51,51,-112,-3,8,2,19,-109,-111,-109,-109,-111,-112,-112,-107,-113,-110,-111,-113,-111,-111,-113,-111,-109,-113,-110,356,-110.78947368421052,-111.0,-111.0,0.6942148760330578
HDOK,PLOK,17472,52,52,-113,-3,8,2,19,-112,-111,-112,-112,-111,-111,-112,-109,-111,-112,-110,-112,-112,-111,-111,-111,-110,-111,-110,356,-111.10526315789474,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,53,53,-112,-3,8,2,19,-109,-110,-113,-113,-111,-111,-112,-111,-110,-111,-113,-111,-112,-112,-109,-112,-111,-112,-111,356,-111.26315789473684,-111.0,-111.0,0.23140495867768598
HDOK,PLOK,17472,54,54,-113,-3,8,2,19,-111,-112,-110,-112,-111,-110,-113,-112,-112,-112,-111,-111,-111,-112,-111,-110,-111,-113,-110,356,-111.3157894736842,-111.0,-111.0,0.23140495867768598
HDOK,PLOK,17472,55,55,-113,-3,8,2,19,-110,-111,-112,-110,-111,-111,-112,-110,-112,-111,-111,-112,-110,-112,-112,-110,-111,-111,-109,356,-110.94736842105263,-111.0,-111.0,0.36363636363636365
HDOK,PLOK,17472,56,56,-113,-3,8,2,19,-113,-113,-115,-112,-110,-112,-111,-110,-112,-110,-112,-110,-115,-112,-110,-115,-109,-112,-112,356,-111.84210526315789,-112.0,-112.0,0.7768595041322314
HDOK,PLOK,17472,57,57,-113,-3,8,2,19,-111,-112,-112,-112,-111,-111,-111,-110,-110,-110,-112,-112,-112,-110,-110,-111,-110,-113,-110,356,-111.05263157894737,-111.0,-110.0,0.5454545454545454
HDOK,PLOK,17472,58,58,-113,-3,8,2,19,-110,-113,-112,-111,-110,-110,-107,-111,-110,-112,-109,-111,-112,-112,-112,-112,-111,-110,-111,356,-110.84210526315789,-111.0,-112.0,0.5454545454545454
HDOK,PLOK,17472,59,59,-112,-3,8,2,19,-111,-111,-110,-112,-111,-112,-111,-111,-111,-112,-112,-112,-112,-111,-111,-111,-111,-111,-111,356,-111.26315789473684,-111.0,-111.0,0.1487603305785124
HDOK,PLOK,17472,60,60,-112,-3,8,2,19,-111,-111,-111,-111,-110,-112,-112,-111,-112,-112,-109,-111,-110,-111,-110,-110,-110,-113,-111,356,-110.94736842105263,-111.0,-111.0,0.2644628099173554
HDOK,PLOK,17472,61,61,-112,-3,8,2,19,-110,-111,-113,-112,-112,-111,-112,-112,-110,-111,-110,-109,-113,-110,-111,-113,-112,-110,-112,356,-111.26315789473684,-111.0,-112.0,0.5619834710743802
HDOK,PLOK,17472,62,62,-112,-3,8,2,19,-110,-111,-111,-111,-110,-110,-110,-111,-111,-112,-110,-112,-110,-110,-115,-111,-109,-113,-110,356,-110.89473684210526,-111.0,-110.0,0.2479338842975206
HDOK,PLOK,17472,63,63,-113,-3,8,2,19,-110,-112,-111,-112,-110,-112,-111,-110,-110,-112,-110,-109,-113,-111,-109,-113,-111,-111,-112,356,-111.0,-111.0,-112.0,0.5454545454545454
HDOK,PLOK,17472,64,64,-113,-3,8,2,19,-110,-109,-112,-111,-110,-113,-112,-110,-112,-113,-111,-111,-112,-110,-111,-111,-111,-110,-112,356,-111.10526315789474,-111.0,-111.0,0.4462809917355372
HDOK,PLOK,17472,65,65,-113,-3,8,2,19,-110,-112,-111,-113,-110,-113,-112,-111,-111,-111,-112,-112,-113,-112,-112,-112,-109,-112,-111,356,-111.52631578947368,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,66,66,-111,-2,8,2,19,-111,-111,-111,-112,-111,-111,-112,-111,-109,-112,-113,-111,-110,-112,-111,-111,-112,-112,-110,356,-111.21052631578948,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,67,67,-112,-3,8,2,19,-109,-112,-112,-113,-111,-111,-110,-112,-111,-111,-112,-110,-111,-112,-110,-112,-110,-112,-110,356,-111.10526315789474,-111.0,-112.0,0.512396694214876
HDOK,PLOK,17472,68,68,-113,-3,8,2,19,-111,-113,-113,-111,-113,-112,-109,-111,-112,-113,-109,-112,-112,-111,-112,-112,-112,-110,-111,356,-111.52631578947368,-112.0,-112.0,0.23140495867768596
HDOK,PLOK,17472,69,69,-114,-4,8,2,19,-110,-112,-113,-111,-110,-111,-112,-110,-112,-115,-110,-112,-113,-112,-111,-112,-112,-111,-111,356,-111.57894736842105,-112.0,-112.0,0.2479338842975206
HDOK,PLOK,17472,70,70,-113,-4,8,2,19,-111,-111,-111,-110,-111,-113,-113,-111,-112,-111,-110,-111,-113,-111,-111,-113,-110,-111,-112,356,-111.36842105263158,-111.0,-111.0,0.1487603305785124
HDOK,PLOK,17472,71,71,-113,-4,8,2,19,-111,-112,-112,-112,-112,-112,-113,-112,-112,-110,-110,-112,-112,-111,-113,-112,-111,-110,-113,356,-111.6842105263158,-112.0,-112.0,0.1487603305785124
HDOK,PLOK,17472,72,72,-112,-3,8,2,19,-110,-112,-110,-111,-111,-112,-111,-111,-112,-112,-110,-112,-111,-111,-112,-111,-111,-109,-113,356,-111.15789473684211,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,73,73,-113,-4,8,2,19,-110,-112,-112,-113,-111,-110,-112,-110,-111,-111,-111,-112,-109,-110,-109,-112,-111,-110,-112,356,-110.94736842105263,-111.0,-112.0,0.5454545454545454
HDOK,PLOK,17472,74,74,-112,-3,8,2,19,-110,-110,-113,-111,-112,-112,-108,-112,-112,-112,-111,-111,-112,-110,-110,-111,-112,-111,-113,356,-111.21052631578948,-111.0,-112.0,0.4132231404958678
HDOK,PLOK,17472,75,75,-112,-3,8,2,19,-109,-110,-110,-111,-112,-112,-109,-111,-110,-111,-112,-110,-112,-111,-110,-113,-110,-113,-110,356,-110.84210526315789,-111.0,-110.0,0.56198347107438
HDOK,PLOK,17472,76,76,-112,-3,8,2,19,-111,-112,-111,-113,-111,-111,-111,-110,-112,-111,-111,-111,-111,-112,-111,-112,-112,-111,-112,356,-111.36842105263158,-111.0,-111.0,0.1983471074380165
HDOK,PLOK,17472,77,77,-112,-3,8,2,19,-110,-111,-112,-112,-109,-111,-112,-110,-113,-111,-110,-111,-112,-110,-109,-111,-112,-111,-113,356,-111.05263157894737,-111.0,-111.0,0.4462809917355372
HDOK,PLOK,17472,78,78,-112,-3,8,2,19,-110,-112,-110,-112,-109,-111,-111,-111,-111,-111,-111,-111,-110,-112,-113,-110,-112,-111,-112,356,-111.05263157894737,-111.0,-111.0,0.2644628099173553
HDOK,PLOK,17472,79,79,-117,-7,8,2,19,-112,-112,-112,-113,-112,-109,-111,-112,-111,-113,-113,-113,-112,-113,-112,-113,-115,-113,-110,356,-112.15789473684211,-112.0,-113.0,0.23140495867768598
HDOK,PLOK,17472,80,80,-118,-9,8,2,19,-107,-113,-110,-108,-111,-111,-109,-110,-112,-110,-108,-113,-111,-108,-113,-111,-108,-111,-112,356,-110.3157894736842,-111.0,-111.0,1.140495867768595
