hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,21,21,-85,8,11,2,33,-93,-85,-87,-85,-86,-93,-88,-86,-89,-86,-85,-87,-86,-85,-86,-86,-86,-87,-91,-86,-85,-87,-86,-93,-85,-85,-85,-86,-86,-86,-85,-85,-85,348,-86.72727272727273,-86.0,-86.0,0.9535999999999999
HDOK,PLOK,17472,22,22,-85,9,11,2,33,-86,-85,-87,-85,-88,-94,-88,-85,-87,-85,-85,-87,-86,-86,-86,-86,-86,-88,-99,-80,-86,-87,-86,-93,-85,-85,-86,-86,-88,-86,-85,-91,-85,348,-86.9090909090909,-86.0,-86.0,0.9824
HDOK,PLOK,17472,23,23,-87,9,11,2,33,-94,-85,-88,-86,-85,-91,-89,-85,-89,-85,-85,-86,-93,-86,-85,-85,-87,-87,-86,-87,-85,-86,-86,-93,-85,-85,-86,-89,-89,-87,-88,-87,-86,348,-87.15151515151516,-86.0,-85.0,1.8400000000000003
HDOK,PLOK,17472,24,24,-86,8,11,2,33,-86,-86,-87,-85,-90,-94,-87,-85,-86,-85,-85,-87,-85,-85,-86,-86,-86,-88,-93,-85,-85,-87,-86,-93,-86,-85,-86,-87,-85,-86,-86,-94,-85,348,-86.9090909090909,-86.0,-86.0,1.2544
HDOK,PLOK,17472,25,25,-86,9,11,2,33,-94,-85,-89,-85,-86,-85,-89,-85,-90,-85,-85,-86,-99,-86,-86,-85,-87,-87,-86,-87,-85,-86,-86,-94,-86,-85,-85,-89,-87,-86,-87,-85,-86,348,-87.0909090909091,-86.0,-85.0,1.4816
HDOK,PLOK,17472,26,26,-86,9,11,2,33,-85,-85,-87,-85,-89,-85,-87,-85,-86,-85,-85,-87,-85,-86,-86,-86,-86,-88,-95,-85,-85,-87,-85,-93,-85,-85,-85,-88,-87,-85,-86,-88,-85,348,-86.42424242424242,-86.0,-85.0,0.9856
HDOK,PLOK,17472,27,27,-87,8,11,2,33,-94,-87,-88,-86,-87,-86,-88,-86,-91,-86,-86,-87,-87,-87,-87,-87,-88,-88,-89,-87,-87,-87,-87,-95,-87,-86,-86,-87,-89,-87,-87,-88,-87,348,-87.63636363636364,-87.0,-87.0,0.4544
HDOK,PLOK,17472,28,28,-86,9,11,2,33,-85,-86,-89,-85,-86,-86,-88,-86,-91,-86,-86,-87,-86,-86,-86,-86,-87,-87,-89,-87,-86,-87,-86,-94,-86,-86,-86,-86,-86,-86,-86,-94,-86,348,-86.96969696969697,-86.0,-86.0,0.56
HDOK,PLOK,17472,29,29,-88,8,11,2,33,-94,-86,-88,-86,-91,-86,-88,-86,-88,-87,-87,-88,-87,-86,-87,-88,-88,-89,-99,-88,-87,-88,-87,-94,-87,-87,-87,-89,-89,-87,-87,-97,-91,348,-88.60606060606061,-88.0,-87.0,1.4143999999999999
HDOK,PLOK,17472,30,30,-87,8,11,2,33,-87,-86,-89,-87,-87,-86,-85,-86,-99,-86,-86,-87,-88,-87,-87,-87,-87,-89,-89,-87,-86,-87,-87,-93,-87,-87,-88,-89,-89,-88,-87,-86,-86,348,-87.63636363636364,-87.0,-87.0,0.7744
HDOK,PLOK,17472,31,31,-87,8,11,2,33,-95,-87,-91,-87,-87,-87,-89,-87,-99,-88,-87,-87,-88,-87,-87,-87,-88,-88,-89,-87,-87,-87,-87,-95,-86,-87,-87,-87,-88,-87,-88,-95,-86,348,-88.45454545454545,-87.0,-87.0,0.8864
HDOK,PLOK,17472,32,32,-88,8,11,2,33,-88,-87,-91,-87,-87,-87,-91,-87,-95,-87,-87,-87,-91,-87,-87,-88,-88,-88,-87,-88,-87,-87,-87,-95,-87,-87,-87,-88,-91,-88,-88,-88,-87,348,-88.24242424242425,-87.0,-87.0,1.1776000000000002
HDOK,PLOK,17472,33,33,-87,8,11,2,33,-95,-87,-89,-87,-87,-87,-91,-87,-92,-87,-87,-87,-93,-88,-87,-88,-89,-88,-87,-88,-87,-87,-87,-95,-88,-86,-87,-91,-91,-88,-87,-89,-87,348,-88.51515151515152,-87.0,-87.0,1.7183999999999997
HDOK,PLOK,17472,34,34,-87,7,11,2,33,-87,-87,-88,-87,-95,-87,-88,-87,-88,-87,-87,-89,-87,-87,-87,-88,-87,-90,-89,-87,-87,-89,-88,-93,-87,-87,-87,-88,-88,-87,-87,-87,-87,348,-87.9090909090909,-87.0,-87.0,0.4064000000000001
HDOK,PLOK,17472,35,35,-87,7,11,2,33,-94,-88,-89,-87,-87,-87,-91,-87,-92,-87,-86,-87,-93,-87,-87,-88,-88,-88,-87,-88,-87,-87,-87,-94,-87,-87,-87,-88,-89,-88,-89,-86,-87,348,-88.21212121212122,-87.0,-87.0,0.9376000000000002
HDOK,PLOK,17472,36,36,-88,7,11,2,33,-88,-86,-88,-87,-92,-87,-88,-87,-88,-87,-87,-88,-87,-86,-88,-88,-87,-89,-94,-87,-87,-88,-87,-94,-87,-87,-87,-87,-88,-87,-87,-87,-99,348,-88.21212121212122,-87.0,-87.0,0.3264
HDOK,PLOK,17472,37,37,-87,8,11,2,33,-97,-88,-89,-88,-89,-88,-89,-87,-91,-87,-87,-88,-87,-87,-87,-87,-88,-89,-92,-87,-86,-87,-86,-94,-86,-86,-86,-89,-87,-87,-87,-87,-87,348,-88.0909090909091,-87.0,-87.0,0.7264000000000002
HDOK,PLOK,17472,38,38,-87,8,11,2,33,-87,-87,-89,-87,-87,-87,-91,-87,-97,-87,-87,-88,-89,-86,-87,-87,-88,-87,-87,-88,-86,-87,-87,-95,-87,-87,-87,-91,-91,-88,-88,-89,-87,348,-88.18181818181819,-87.0,-87.0,0.9599999999999999
HDOK,PLOK,17472,39,39,-88,8,11,2,33,-94,-87,-88,-87,-90,-87,-88,-86,-88,-87,-87,-88,-87,-87,-87,-88,-87,-89,-97,-87,-86,-88,-86,-93,-87,-87,-87,-88,-89,-87,-87,-87,-87,348,-88.03030303030303,-87.0,-87.0,0.4064000000000001
HDOK,PLOK,17472,40,40,-86,8,11,2,33,-86,-86,-88,-86,-87,-85,-87,-86,-88,-86,-86,-87,-86,-85,-86,-86,-87,-88,-92,-86,-86,-87,-86,-94,-85,-86,-86,-86,-86,-86,-85,-85,-89,348,-86.6969696969697,-86.0,-86.0,0.45760000000000006
HDOK,PLOK,17472,41,41,-86,8,11,2,33,-94,-85,-88,-86,-87,-86,-87,-86,-89,-85,-86,-87,-86,-86,-86,-87,-86,-87,-89,-86,-86,-87,-85,-94,-86,-86,-85,-88,-88,-86,-85,-88,-86,348,-86.93939393939394,-86.0,-86.0,0.6496000000000001
HDOK,PLOK,17472,42,42,-86,8,11,2,33,-86,-85,-89,-85,-86,-86,-89,-87,-97,-85,-85,-86,-88,-86,-86,-86,-87,-87,-87,-87,-86,-86,-86,-94,-86,-85,-85,-89,-87,-86,-85,-85,-85,348,-86.81818181818181,-86.0,-86.0,0.9024
HDOK,PLOK,17472,43,43,-86,8,11,2,33,-93,-86,-88,-85,-88,-85,-87,-85,-87,-86,-85,-87,-86,-86,-86,-86,-87,-87,-95,-86,-86,-87,-86,-93,-86,-86,-86,-87,-86,-86,-86,-86,-89,348,-87.0,-86.0,-86.0,0.4064000000000001
HDOK,PLOK,17472,44,44,-87,8,11,2,33,-86,-86,-88,-85,-86,-85,-88,-85,-91,-85,-85,-87,-86,-86,-86,-86,-87,-87,-88,-86,-86,-87,-86,-95,-86,-86,-86,-87,-89,-86,-88,-87,-86,348,-86.78787878787878,-86.0,-86.0,0.5664000000000001
HDOK,PLOK,17472,45,45,-86,8,11,2,33,-94,-85,-87,-85,-86,-85,-88,-86,-93,-86,-86,-87,-87,-86,-86,-86,-87,-87,-88,-87,-86,-87,-86,-94,-85,-85,-85,-88,-86,-86,-87,-85,-86,348,-86.9090909090909,-86.0,-86.0,0.6304000000000001
HDOK,PLOK,17472,46,46,-86,8,11,2,33,-86,-85,-88,-85,-87,-86,-87,-86,-88,-86,-85,-87,-86,-86,-86,-86,-86,-88,-93,-86,-85,-87,-86,-93,-86,-86,-86,-88,-87,-85,-86,-89,-85,348,-86.72727272727273,-86.0,-86.0,0.6304
HDOK,PLOK,17472,47,47,-86,8,11,2,33,-93,-86,-89,-85,-86,-85,-88,-85,-97,-85,-85,-86,-88,-86,-86,-86,-87,-87,-87,-86,-85,-87,-86,-93,-86,-85,-86,-87,-88,-86,-86,-86,-87,348,-87.0,-86.0,-86.0,0.7103999999999999
HDOK,PLOK,17472,48,48,-86,8,11,2,33,-86,-85,-87,-85,-93,-79,-87,-85,-86,-85,-85,-87,-85,-85,-86,-87,-86,-88,-91,-86,-85,-87,-86,-91,-86,-86,-86,-86,-86,-85,-85,-86,-85,348,-86.18181818181819,-86.0,-86.0,0.5056
HDOK,PLOK,17472,49,49,-85,8,11,2,33,-93,-85,-87,-86,-95,-86,-87,-86,-86,-86,-86,-87,-85,-86,-86,-86,-86,-89,-91,-85,-86,-87,-85,-91,-85,-83,-85,-87,-86,-85,-86,-85,-85,348,-86.66666666666667,-86.0,-86.0,0.7935999999999999
HDOK,PLOK,17472,50,50,-86,8,11,2,33,-85,-85,-88,-85,-86,-85,-89,-86,-89,-86,-85,-86,-93,-86,-86,-85,-87,-86,-86,-86,-85,-86,-85,-93,-86,-77,-85,-89,-89,-86,-86,-86,-85,348,-86.3030303030303,-86.0,-86.0,1.1935999999999998
