rssi,average_rssi,snr,average_snr,sf,tp,location_id
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-117.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-117.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-116.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-121.0,-133.0,-15.0,-15.0,9.0,2.0,362
-117.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-116.0,-133.0,-15.0,-15.0,9.0,2.0,362
-121.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-116.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-117.0,-133.0,-15.0,-15.0,9.0,2.0,362
-119.0,-133.0,-15.0,-15.0,9.0,2.0,362
-118.0,-133.0,-15.0,-15.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-126.0,-10.0,-10.0,9.0,2.0,362
-116.0,-126.0,-10.0,-10.0,9.0,2.0,362
-121.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-121.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-119.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-126.0,-10.0,-10.0,9.0,2.0,362
-117.0,-126.0,-10.0,-10.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-114.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-115.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-116.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-119.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-127.0,-11.0,-11.0,9.0,2.0,362
-118.0,-127.0,-11.0,-11.0,9.0,2.0,362
-117.0,-129.0,-11.0,-11.0,9.0,2.0,362
-116.0,-129.0,-11.0,-11.0,9.0,2.0,362
-121.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-121.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-117.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-117.0,-129.0,-11.0,-11.0,9.0,2.0,362
-116.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-116.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-121.0,-129.0,-11.0,-11.0,9.0,2.0,362
-121.0,-129.0,-11.0,-11.0,9.0,2.0,362
-117.0,-129.0,-11.0,-11.0,9.0,2.0,362
-121.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-116.0,-129.0,-11.0,-11.0,9.0,2.0,362
-119.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-121.0,-129.0,-11.0,-11.0,9.0,2.0,362
-116.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-118.0,-129.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-121.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-116.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-118.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-119.0,-128.0,-11.0,-11.0,9.0,2.0,362
-117.0,-128.0,-11.0,-11.0,9.0,2.0,362
-115.0,-131.0,-14.0,-14.0,9.0,2.0,362
-117.0,-131.0,-14.0,-14.0,9.0,2.0,362
-121.0,-131.0,-14.0,-14.0,9.0,2.0,362
-115.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-117.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-116.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-115.0,-131.0,-14.0,-14.0,9.0,2.0,362
-117.0,-131.0,-14.0,-14.0,9.0,2.0,362
-117.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-113.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-119.0,-131.0,-14.0,-14.0,9.0,2.0,362
-118.0,-131.0,-14.0,-14.0,9.0,2.0,362
-117.0,-131.0,-14.0,-14.0,9.0,2.0,362
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-115.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-119.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-117.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-118.0,-121.0,-5.0,-5.0,9.0,2.0,364
-116.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-117.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-117.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-117.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-116.0,-124.0,-7.0,-7.0,9.0,2.0,364
-119.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-117.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-115.0,-124.0,-7.0,-7.0,9.0,2.0,364
-118.0,-124.0,-7.0,-7.0,9.0,2.0,364
-119.0,-124.0,-7.0,-7.0,9.0,2.0,364
