feature,label,true_x,true_y
[-0.5107058  -0.48401108 -0.4721003   0.4862329   0.9166667   0.16666667],14,68.265,62.361
[-0.49100044 -0.48198417 -0.4714537   0.37126288  0.9166667   0.16666667],14,68.265,62.361
[-0.485199   -0.43204558 -0.4659177   0.44636068  0.9166667   0.16666667],14,68.265,62.361
[-0.46981317 -0.46206534 -0.46380416  0.4696264   0.9166667   0.16666667],14,68.265,62.361
[-0.49260616 -0.47030988 -0.46029755  0.53694594  0.9166667   0.16666667],14,68.265,62.361
[-0.4764592  -0.47997078 -0.4522668   0.4931615   0.9166667   0.16666667],14,68.265,62.361
[-0.4864802  -0.46709704 -0.46107957  0.44793382  0.9166667   0.16666667],14,68.265,62.361
[-0.5003323  -0.47754332 -0.47075185  0.45565653  0.9166667   0.16666667],14,68.265,62.361
[-0.48441228 -0.4650799  -0.4770577   0.44868615  0.9166667   0.16666667],14,68.265,62.361
[-0.4761296  -0.49085072 -0.48002562  0.46472797  0.9166667   0.16666667],14,68.265,62.361
[-0.4907779  -0.5019387  -0.507354    0.47423175  0.9166667   0.16666667],14,68.265,62.361
[-0.50473356 -0.46844763 -0.46902338  0.51346064  0.9166667   0.16666667],14,68.265,62.361
[-0.49300727 -0.48606253 -0.47110403  0.4228819   0.9166667   0.16666667],14,68.265,62.361
[-0.47437465 -0.4588633  -0.44501016  0.5146147   0.9166667   0.16666667],14,68.265,62.361
[-0.4661478  -0.46979254 -0.47050905  0.48760748  0.9166667   0.16666667],14,68.265,62.361
[-0.49511337 -0.4926303  -0.47846484  0.4748755   0.9166667   0.16666667],14,68.265,62.361
[-0.47832304 -0.47236323 -0.43680334  0.5218622   0.9166667   0.16666667],14,68.265,62.361
[-0.49730605 -0.4743537  -0.49021113  0.39108923  0.9166667   0.16666667],14,68.265,62.361
[-0.48687565 -0.48947126 -0.49480084  0.49069202  0.9166667   0.16666667],14,68.265,62.361
[-0.48474026 -0.47658572 -0.4819617   0.46808857  0.9166667   0.16666667],14,68.265,62.361
[-0.49159527 -0.47758552 -0.47303793  0.4696887   0.9166667   0.16666667],14,68.265,62.361
[-0.49227053 -0.4805603  -0.489581    0.44796053  0.9166667   0.16666667],14,68.265,62.361
[-0.50788426 -0.4820566  -0.45131135  0.5642793   0.9166667   0.16666667],14,68.265,62.361
[-0.4809375  -0.48122358 -0.44369864  0.4959024   0.9166667   0.16666667],14,68.265,62.361
[-0.48401815 -0.47077876 -0.43488637  0.44407475  0.9166667   0.16666667],14,68.265,62.361
[-0.48878056 -0.4653872  -0.45698956  0.46284565  0.9166667   0.16666667],14,68.265,62.361
[-0.47524226 -0.47010413 -0.482564    0.4522622   0.9166667   0.16666667],14,68.265,62.361
[-0.4933477  -0.473363   -0.4592698   0.4490087   0.9166667   0.16666667],14,68.265,62.361
[-0.51382774 -0.5050943  -0.48350203  0.4515492   0.9166667   0.16666667],14,68.265,62.361
[-0.51136744 -0.48439193 -0.49775144  0.5116864   0.9166667   0.16666667],14,68.265,62.361
[-0.49172124 -0.4901527  -0.4779697   0.41194734  0.9166667   0.16666667],14,68.265,62.361
[-0.47643787 -0.47291645 -0.45837882  0.43002346  0.9166667   0.16666667],14,68.265,62.361
[-0.46925378 -0.44785547 -0.46476114  0.50611275  0.9166667   0.16666667],14,68.265,62.361
[-0.4790746  -0.4636722  -0.47376224  0.4935073   0.9166667   0.16666667],14,68.265,62.361
[-0.49605697 -0.4873129  -0.48171118  0.4121906   0.9166667   0.16666667],14,68.265,62.361
[-0.4824975  -0.47100234 -0.48299864  0.47817773  0.9166667   0.16666667],14,68.265,62.361
[-0.49585146 -0.48490164 -0.4780566   0.45035675  0.9166667   0.16666667],14,68.265,62.361
[-0.45165804 -0.45265597 -0.47615287  0.40756875  0.9166667   0.16666667],14,68.265,62.361
[-0.49465996 -0.4780141  -0.49152625  0.44838035  0.9166667   0.16666667],14,68.265,62.361
[-0.48632595 -0.47454605 -0.45334446  0.4657969   0.9166667   0.16666667],14,68.265,62.361
[-0.4668525  -0.43419638 -0.4617002   0.49842566  0.9166667   0.16666667],14,68.265,62.361
[-0.4812943  -0.4700272  -0.48747808  0.48280367  0.9166667   0.16666667],14,68.265,62.361
[-0.48570392 -0.47600925 -0.4504438   0.4288023   0.9166667   0.16666667],14,68.265,62.361
[-0.49086335 -0.48235554 -0.4864771   0.538688    0.9166667   0.16666667],14,68.265,62.361
[-0.4949491  -0.4723717  -0.48944747  0.35839385  0.9166667   0.16666667],14,68.265,62.361
[-0.4738578  -0.4773652  -0.44914538  0.46091917  0.9166667   0.16666667],14,68.265,62.361
[-0.5165934  -0.4769255  -0.46907946  0.45558074  0.9166667   0.16666667],14,68.265,62.361
[-0.5044647  -0.46879023 -0.4913919   0.40036958  0.9166667   0.16666667],14,68.265,62.361
[-0.4868455  -0.48993635 -0.48973474  0.53670263  0.9166667   0.16666667],14,68.265,62.361
[-0.4789812  -0.46642604 -0.46478882  0.54254264  0.9166667   0.16666667],14,68.265,62.361
[-0.46602604 -0.47329935 -0.4628592   0.53249     0.9166667   0.16666667],14,68.265,62.361
[-0.49205095 -0.49172387 -0.48487     0.45433527  0.9166667   0.16666667],14,68.265,62.361
[-0.5104199  -0.51506495 -0.5112907   0.3128907   0.9166667   0.16666667],14,68.265,62.361
[-0.4808748  -0.46634135 -0.47290632  0.4969041   0.9166667   0.16666667],14,68.265,62.361
[-0.4822683  -0.46532875 -0.47807992  0.47993267  0.9166667   0.16666667],14,68.265,62.361
[-0.47513992 -0.4543335  -0.45398885  0.47440222  0.9166667   0.16666667],14,68.265,62.361
[-0.4818258  -0.44408983 -0.48313087  0.44580996  0.9166667   0.16666667],14,68.265,62.361
[-0.47775662 -0.45172778 -0.4600137   0.46356124  0.9166667   0.16666667],14,68.265,62.361
[-0.48426273 -0.4804471  -0.46715236  0.53354007  0.9166667   0.16666667],14,68.265,62.361
[-0.46378598 -0.44639277 -0.44555065  0.47143653  0.9166667   0.16666667],14,68.265,62.361
[-0.47562733 -0.46499795 -0.4533454   0.4040843   0.9166667   0.16666667],14,68.265,62.361
[-0.47109252 -0.46298042 -0.47664508  0.41114774  0.9166667   0.16666667],14,68.265,62.361
[-0.48598582 -0.474554   -0.47649205  0.5374299   0.9166667   0.16666667],14,68.265,62.361
[-0.5025622  -0.4835849  -0.47404695  0.44116047  0.9166667   0.16666667],14,68.265,62.361
[-0.50986415 -0.46977863 -0.46071005  0.48427793  0.9166667   0.16666667],14,68.265,62.361
[-0.49796417 -0.48456767 -0.47070718  0.4527329   0.9166667   0.16666667],14,68.265,62.361
[-0.48585248 -0.4723025  -0.47795236  0.51813847  0.9166667   0.16666667],14,68.265,62.361
[-0.50333583 -0.4846477  -0.5076701   0.4631833   0.9166667   0.16666667],14,68.265,62.361
[-0.5030413  -0.50241077 -0.47983584  0.4689559   0.9166667   0.16666667],14,68.265,62.361
[-0.48928377 -0.46974242 -0.46378872  0.38374496  0.9166667   0.16666667],14,68.265,62.361
[-0.47550324 -0.48448423 -0.453618    0.4632189   0.9166667   0.16666667],14,68.265,62.361
[-0.48645532 -0.4732322  -0.4512976   0.5388425   0.9166667   0.16666667],14,68.265,62.361
[-0.5178053  -0.4712417  -0.4922578   0.45635     0.9166667   0.16666667],14,68.265,62.361
[-0.4799311  -0.47457695 -0.46305797  0.4492138   0.9166667   0.16666667],14,68.265,62.361
[-0.49054855 -0.46733928 -0.44810203  0.48670286  0.9166667   0.16666667],14,68.265,62.361
[-0.4908886  -0.48134694 -0.46201637  0.48233786  0.9166667   0.16666667],14,68.265,62.361
[-0.47073886 -0.46750426 -0.47439167  0.31139448  0.9166667   0.16666667],14,68.265,62.361
[-0.47527835 -0.46076354 -0.4739954   0.44656545  0.9166667   0.16666667],14,68.265,62.361
[-0.49831703 -0.47091606 -0.47170714  0.37126902  0.9166667   0.16666667],14,68.265,62.361
[-0.46520743 -0.47050986 -0.4311654   0.46128574  0.9166667   0.16666667],14,68.265,62.361
[-0.47480372 -0.4774515  -0.44837022  0.5035273   0.9166667   0.16666667],14,68.265,62.361
[-0.4909062  -0.47807407 -0.47782463  0.49681622  0.9166667   0.16666667],14,68.265,62.361
[-0.5079585  -0.49606535 -0.48139423  0.42257002  0.9166667   0.16666667],14,68.265,62.361
[-0.48798817 -0.47427294 -0.45320177  0.5075877   0.9166667   0.16666667],14,68.265,62.361
[-0.4851267  -0.48339882 -0.47035596  0.45205787  0.9166667   0.16666667],14,68.265,62.361
[-0.48464793 -0.46555588 -0.48471785  0.51821226  0.9166667   0.16666667],14,68.265,62.361
[-0.48756236 -0.46510822 -0.47076932  0.39536488  0.9166667   0.16666667],14,68.265,62.361
[-0.49611005 -0.48022172 -0.46390358  0.46568376  0.9166667   0.16666667],14,68.265,62.361
[-0.48338154 -0.47696042 -0.49675152  0.52047306  0.9166667   0.16666667],14,68.265,62.361
[-0.4696936  -0.45895955 -0.45245677  0.4963204   0.9166667   0.16666667],14,68.265,62.361
[-0.46839795 -0.4596636  -0.4594058   0.44258076  0.9166667   0.16666667],14,68.265,62.361
[-0.4844691  -0.44943905 -0.47579053  0.5337136   0.9166667   0.16666667],14,68.265,62.361
[-0.4891023  -0.47463784 -0.46086916  0.45912966  0.9166667   0.16666667],14,68.265,62.361
[-0.48594543 -0.44164807 -0.51178014  0.49320439  0.9166667   0.16666667],14,68.265,62.361
[-0.48408842 -0.4787912  -0.46016896  0.40563926  0.9166667   0.16666667],14,68.265,62.361
[-0.48906872 -0.46383977 -0.4654918   0.50221395  0.9166667   0.16666667],14,68.265,62.361
[-0.48145333 -0.45252755 -0.45340097  0.49202263  0.9166667   0.16666667],14,68.265,62.361
[-0.49101773 -0.47436097 -0.4658966   0.5049215   0.9166667   0.16666667],14,68.265,62.361
[-0.4888352  -0.49257553 -0.48849368  0.42753047  0.9166667   0.16666667],14,68.265,62.361
[-0.48071557 -0.47109225 -0.46934748  0.5065693   0.9166667   0.16666667],14,68.265,62.361
[-0.48758686 -0.47496855 -0.49404466  0.47594586  0.9166667   0.16666667],14,68.265,62.361
[-0.48916763 -0.46941185 -0.46405587  0.39313242  0.9166667   0.16666667],14,68.265,62.361
[-0.48859817 -0.46244752 -0.4515545   0.3512201   0.9166667   0.16666667],14,68.265,62.361
[-0.5062175  -0.46058846 -0.47822124  0.4992415   0.9166667   0.16666667],14,68.265,62.361
[-0.49248427 -0.47111908 -0.4667609   0.4110999   0.9166667   0.16666667],14,68.265,62.361
[-0.46996644 -0.46587965 -0.45189145  0.5257316   0.9166667   0.16666667],14,68.265,62.361
[-0.51692885 -0.50151724 -0.452743    0.49680418  0.9166667   0.16666667],14,68.265,62.361
[-0.49934438 -0.47122177 -0.47477347  0.44521624  0.9166667   0.16666667],14,68.265,62.361
[-0.4885263  -0.47179905 -0.44379264  0.5021985   0.9166667   0.16666667],14,68.265,62.361
[-0.4815833  -0.48552454 -0.4624578   0.43970263  0.9166667   0.16666667],14,68.265,62.361
[-0.49846292 -0.48558602 -0.4999612   0.47419843  0.9166667   0.16666667],14,68.265,62.361
[-0.4757194  -0.47309095 -0.47723985  0.4878156   0.9166667   0.16666667],14,68.265,62.361
[-0.47165823 -0.47812486 -0.45892507  0.5282526   0.9166667   0.16666667],14,68.265,62.361
[-0.48649988 -0.4983804  -0.46443757  0.51524407  0.9166667   0.16666667],14,68.265,62.361
[-0.48101866 -0.48356277 -0.4740996   0.51295125  0.9166667   0.16666667],14,68.265,62.361
[-0.4845021  -0.48793697 -0.46308896  0.46938804  0.9166667   0.16666667],14,68.265,62.361
[-0.48442912 -0.49647248 -0.45625255  0.5254357   0.9166667   0.16666667],14,68.265,62.361
[-0.50104547 -0.4689605  -0.4744162   0.47150704  0.9166667   0.16666667],14,68.265,62.361
[-0.5009895  -0.49175638 -0.49856934  0.34730873  0.9166667   0.16666667],14,68.265,62.361
[-0.46836066 -0.49658203 -0.47329757  0.34456912  0.9166667   0.16666667],14,68.265,62.361
[-0.5019862  -0.4877444  -0.48246497  0.43842542  0.9166667   0.16666667],14,68.265,62.361
[-0.4846002  -0.47830313 -0.4586711   0.48877993  0.9166667   0.16666667],14,68.265,62.361
[-0.4741902  -0.47516248 -0.44837505  0.6136444   0.9166667   0.16666667],14,68.265,62.361
[-0.5039264  -0.46690384 -0.46385422  0.41512677  0.9166667   0.16666667],14,68.265,62.361
[-0.48791268 -0.46259794 -0.47250435  0.4839159   0.9166667   0.16666667],14,68.265,62.361
[-0.5025685  -0.49172053 -0.48177186  0.43937784  0.9166667   0.16666667],14,68.265,62.361
[-0.4900454  -0.48452833 -0.4700302   0.4194245   0.9166667   0.16666667],14,68.265,62.361
[-0.4832793  -0.48067093 -0.47053072  0.46436456  0.9166667   0.16666667],14,68.265,62.361
[-0.50559413 -0.47228974 -0.4820236   0.46623075  0.9166667   0.16666667],14,68.265,62.361
[-0.49068692 -0.4823089  -0.47876793  0.46815562  0.9166667   0.16666667],14,68.265,62.361
[-0.49656528 -0.48405373 -0.45167965  0.39776427  0.9166667   0.16666667],14,68.265,62.361
[-0.50839627 -0.4754956  -0.45743948  0.30944514  0.9166667   0.16666667],14,68.265,62.361
[-0.4690129  -0.45006752 -0.46603534  0.39174843  0.9166667   0.16666667],14,68.265,62.361
[-0.50897604 -0.4822097  -0.49107707  0.5017932   0.9166667   0.16666667],14,68.265,62.361
[-0.49015963 -0.46363667 -0.47176495  0.52694684  0.9166667   0.16666667],14,68.265,62.361
[-0.46206358 -0.49203092 -0.4458962   0.4907535   0.9166667   0.16666667],14,68.265,62.361
[-0.48318115 -0.46402428 -0.44133475  0.48099223  0.9166667   0.16666667],14,68.265,62.361
[-0.52216405 -0.44803444 -0.48086217  0.40618837  0.9166667   0.16666667],14,68.265,62.361
[-0.4973027  -0.48722732 -0.4780861   0.47721294  0.9166667   0.16666667],14,68.265,62.361
[-0.4740096  -0.46677503 -0.48059392  0.5039415   0.9166667   0.16666667],14,68.265,62.361
[-0.48494622 -0.47527024 -0.47657216  0.4047106   0.9166667   0.16666667],14,68.265,62.361
[-0.49082628 -0.48595914 -0.49884102  0.45114854  0.9166667   0.16666667],14,68.265,62.361
[-0.4770876  -0.48459056 -0.46216354  0.46691754  0.9166667   0.16666667],14,68.265,62.361
[-0.47582754 -0.43753305 -0.44349292  0.5571631   0.9166667   0.16666667],14,68.265,62.361
[-0.48606306 -0.46565935 -0.48331255  0.42402062  0.9166667   0.16666667],14,68.265,62.361
[-0.49210778 -0.48338017 -0.48647377  0.48472756  0.9166667   0.16666667],14,68.265,62.361
[-0.477092   -0.47141346 -0.43055764  0.5425319   0.9166667   0.16666667],14,68.265,62.361
[-0.46389204 -0.45469013 -0.41537216  0.57507735  0.9166667   0.16666667],14,68.265,62.361
[-0.4712067  -0.41932312 -0.4540279   0.44049826  0.9166667   0.16666667],14,68.265,62.361
[-0.51601976 -0.4899563  -0.4891011   0.3720047   0.9166667   0.16666667],14,68.265,62.361
[-0.46830282 -0.47100163 -0.4367128   0.43326148  0.9166667   0.16666667],14,68.265,62.361
[-0.4978391  -0.48395932 -0.49227077  0.447306    0.9166667   0.16666667],14,68.265,62.361
[-0.4628074  -0.46658722 -0.44092277  0.3853365   0.9166667   0.16666667],14,68.265,62.361
[-0.45447472 -0.47597986 -0.42518398  0.42017102  0.9166667   0.16666667],14,68.265,62.361
[-0.4910034  -0.49710852 -0.47928643  0.478156    0.9166667   0.16666667],14,68.265,62.361
[-0.5004091  -0.4698277  -0.4874264   0.493185    0.9166667   0.16666667],14,68.265,62.361
[-0.50444114 -0.47495648 -0.49581987  0.4695691   0.9166667   0.16666667],14,68.265,62.361
[-0.48216826 -0.46759152 -0.46525025  0.45735264  0.9166667   0.16666667],14,68.265,62.361
[-0.46841413 -0.49598584 -0.46912393  0.4372489   0.9166667   0.16666667],14,68.265,62.361
[-0.4701332  -0.46810782 -0.4441415   0.4468917   0.9166667   0.16666667],14,68.265,62.361
[-0.49930328 -0.4830169  -0.47825247  0.49441463  0.9166667   0.16666667],14,68.265,62.361
[-0.48350385 -0.47093973 -0.46453947  0.4832564   0.9166667   0.16666667],14,68.265,62.361
[-0.47865176 -0.47301126 -0.45027795  0.49657336  0.9166667   0.16666667],14,68.265,62.361
[-0.4745346  -0.46257573 -0.45780098  0.50887895  0.9166667   0.16666667],14,68.265,62.361
[-0.47163945 -0.47363558 -0.457928    0.48643693  0.9166667   0.16666667],14,68.265,62.361
[-0.46681923 -0.46206668 -0.448592    0.54103833  0.9166667   0.16666667],14,68.265,62.361
[-0.5032866  -0.46898344 -0.47475728  0.42242482  0.9166667   0.16666667],14,68.265,62.361
[-0.46668115 -0.52015185 -0.48987678  0.5495883   0.9166667   0.16666667],14,68.265,62.361
[-0.54167825 -0.48676598 -0.52127355  0.45311528  0.9166667   0.16666667],14,68.265,62.361
[-0.47368    -0.47277305 -0.4768783   0.4704915   0.9166667   0.16666667],14,68.265,62.361
[-0.49577963 -0.4792701  -0.4782778   0.5035291   0.9166667   0.16666667],14,68.265,62.361
[-0.49896038 -0.4768924  -0.45259425  0.3723092   0.9166667   0.16666667],14,68.265,62.361
[-0.5023126  -0.48144987 -0.47440913  0.43332708  0.9166667   0.16666667],14,68.265,62.361
[-0.48350498 -0.4680494  -0.46604434  0.45187393  0.9166667   0.16666667],14,68.265,62.361
[-0.48012778 -0.45634636 -0.46347454  0.38474435  0.9166667   0.16666667],14,68.265,62.361
[-0.4809544  -0.4748544  -0.46624997  0.37671685  0.9166667   0.16666667],14,68.265,62.361
[-0.49503532 -0.46103722 -0.4761872   0.47305593  0.9166667   0.16666667],14,68.265,62.361
[-0.5094675  -0.4722421  -0.4837203   0.4256031   0.9166667   0.16666667],14,68.265,62.361
[-0.5064744  -0.52017695 -0.46639004  0.48748988  0.9166667   0.16666667],14,68.265,62.361
[-0.47973388 -0.45326564 -0.45488185  0.48486426  0.9166667   0.16666667],14,68.265,62.361
[-0.48519218 -0.45583814 -0.4533275   0.45131707  0.9166667   0.16666667],14,68.265,62.361
[-0.46948534 -0.47732508 -0.4650052   0.4063462   0.9166667   0.16666667],14,68.265,62.361
[-0.4967847  -0.48266646 -0.4689748   0.43970546  0.9166667   0.16666667],14,68.265,62.361
[-0.47866672 -0.47237024 -0.45608866  0.5325639   0.9166667   0.16666667],14,68.265,62.361
[-0.51462454 -0.48138967 -0.47975165  0.29378605  0.9166667   0.16666667],14,68.265,62.361
[-0.4953732  -0.4843734  -0.45752424  0.42097107  0.9166667   0.16666667],14,68.265,62.361
[-0.4806245  -0.48287508 -0.4630994   0.49583152  0.9166667   0.16666667],14,68.265,62.361
[-0.48521408 -0.48330036 -0.47190127  0.46770814  0.9166667   0.16666667],14,68.265,62.361
[-0.45729822 -0.49816486 -0.49005154  0.55786204  0.9166667   0.16666667],14,68.265,62.361
[-0.48995122 -0.46300298 -0.45060328  0.43130404  0.9166667   0.16666667],14,68.265,62.361
[-0.49799886 -0.49334773 -0.4661452   0.4687513   0.9166667   0.16666667],14,68.265,62.361
[-0.47267568 -0.4814231  -0.47904682  0.515329    0.9166667   0.16666667],14,68.265,62.361
[-0.47857413 -0.4680692  -0.5014899   0.5950814   0.9166667   0.16666667],14,68.265,62.361
[-0.47600055 -0.47573307 -0.46945554  0.47949225  0.9166667   0.16666667],14,68.265,62.361
[-0.49312657 -0.47286478 -0.48612574  0.47595626  0.9166667   0.16666667],14,68.265,62.361
[-0.4904144  -0.48467678 -0.46658862  0.4550062   0.9166667   0.16666667],14,68.265,62.361
[-0.49833363 -0.4604581  -0.49943134  0.48532036  0.9166667   0.16666667],14,68.265,62.361
[-0.46112654 -0.4350325  -0.45026818  0.4487606   0.9166667   0.16666667],14,68.265,62.361
[-0.49461925 -0.47335622 -0.49174663  0.41589668  0.9166667   0.16666667],14,68.265,62.361
[-0.5109893  -0.50989354 -0.4897549   0.41600302  0.9166667   0.16666667],14,68.265,62.361
[-0.48828086 -0.4608251  -0.47169     0.40678135  0.9166667   0.16666667],14,68.265,62.361
[-0.46979174 -0.48921716 -0.46396133  0.52994716  0.9166667   0.16666667],14,68.265,62.361
[-0.49387965 -0.49454176 -0.4882059   0.45985258  0.9166667   0.16666667],14,68.265,62.361
[-0.48438385 -0.4764043  -0.461191    0.47741875  0.9166667   0.16666667],14,68.265,62.361
[-0.4818049  -0.46178705 -0.46760124  0.41156617  0.9166667   0.16666667],14,68.265,62.361
[-0.48806366 -0.4906849  -0.4570559   0.48874888  0.9166667   0.16666667],14,68.265,62.361
[-0.5086936  -0.4782684  -0.4937483   0.45393333  0.9166667   0.16666667],14,68.265,62.361
[-0.48039696 -0.47457114 -0.4706053   0.47138837  0.9166667   0.16666667],14,68.265,62.361
[-0.4951499  -0.5019619  -0.48290646  0.36123675  0.9166667   0.16666667],14,68.265,62.361
[-0.46094942 -0.4527864  -0.44782823  0.44025493  0.9166667   0.16666667],14,68.265,62.361
[-0.4927511  -0.48059162 -0.47877485  0.42610168  0.9166667   0.16666667],14,68.265,62.361
[-0.48180655 -0.47723475 -0.4724537   0.4370437   0.9166667   0.16666667],14,68.265,62.361
[-0.47011274 -0.45931792 -0.47913933  0.5208299   0.9166667   0.16666667],14,68.265,62.361
[-0.47776976 -0.47188202 -0.46554932  0.39854002  0.9166667   0.16666667],14,68.265,62.361
[-0.48279768 -0.48539957 -0.47940102  0.54190755  0.9166667   0.16666667],14,68.265,62.361
[-0.4636704  -0.4638799  -0.47255138  0.54990864  0.9166667   0.16666667],14,68.265,62.361
[-0.5113922  -0.4390221  -0.49445763  0.39108315  0.9166667   0.16666667],14,68.265,62.361
[-0.5313292  -0.5013542  -0.442841    0.5690861   0.9166667   0.16666667],14,68.265,62.361
[-0.4687218  -0.45274252 -0.47216225  0.42617723  0.9166667   0.16666667],14,68.265,62.361
[-0.48865512 -0.47539335 -0.45332795  0.41542554  0.9166667   0.16666667],14,68.265,62.361
[-0.48829833 -0.46712103 -0.4603033   0.36653042  0.9166667   0.16666667],14,68.265,62.361
[-0.48304328 -0.47935694 -0.4962227   0.4390509   0.9166667   0.16666667],14,68.265,62.361
[-0.47255307 -0.49156094 -0.4563836   0.5153204   0.9166667   0.16666667],14,68.265,62.361
[-0.49761808 -0.48571962 -0.49327973  0.44418013  0.9166667   0.16666667],14,68.265,62.361
[-0.5051713  -0.48295307 -0.46515146  0.404682    0.9166667   0.16666667],14,68.265,62.361
[-0.4997257  -0.4818547  -0.4769522   0.447812    0.9166667   0.16666667],14,68.265,62.361
[-0.46680298 -0.47490126 -0.4483029   0.46804476  0.9166667   0.16666667],14,68.265,62.361
[-0.4802363  -0.45808542 -0.43900117  0.48367736  0.9166667   0.16666667],14,68.265,62.361
[-0.4993813  -0.48251346 -0.48121783  0.43032143  0.9166667   0.16666667],14,68.265,62.361
[-0.48198497 -0.46935102 -0.48426253  0.4900703   0.9166667   0.16666667],14,68.265,62.361
[-0.47422844 -0.42642537 -0.45345032  0.48544866  0.9166667   0.16666667],14,68.265,62.361
[-0.48883986 -0.49448088 -0.47451344  0.41278607  0.9166667   0.16666667],14,68.265,62.361
[-0.47466245 -0.47760862 -0.46635404  0.50376713  0.9166667   0.16666667],14,68.265,62.361
[-0.49555194 -0.461566   -0.45799452  0.49256784  0.9166667   0.16666667],14,68.265,62.361
[-0.49887317 -0.46853018 -0.46187374  0.48494586  0.9166667   0.16666667],14,68.265,62.361
[-0.47269663 -0.45811868 -0.42266104  0.5404466   0.9166667   0.16666667],14,68.265,62.361
[-0.4634838  -0.4454666  -0.4551556   0.4804596   0.9166667   0.16666667],14,68.265,62.361
[-0.479832   -0.48778912 -0.4885689   0.37531093  0.9166667   0.16666667],14,68.265,62.361
[-0.4919939  -0.47305712 -0.46494168  0.39491194  0.9166667   0.16666667],14,68.265,62.361
[-0.5023401  -0.5260463  -0.48697686  0.5047134   0.9166667   0.16666667],14,68.265,62.361
[-0.49279734 -0.47764474 -0.45458695  0.37277746  0.9166667   0.16666667],14,68.265,62.361
[-0.5072346  -0.48729908 -0.49410072  0.38047138  0.9166667   0.16666667],14,68.265,62.361
[-0.46974453 -0.4908932  -0.4847001   0.47391444  0.9166667   0.16666667],14,68.265,62.361
[-0.48313808 -0.4511547  -0.45009568  0.45443904  0.9166667   0.16666667],14,68.265,62.361
[-0.5053526  -0.46808302 -0.499539    0.45409155  0.9166667   0.16666667],14,68.265,62.361
[-0.4668852  -0.4584871  -0.43969223  0.4449348   0.9166667   0.16666667],14,68.265,62.361
[-0.48010868 -0.43410188 -0.45622486  0.47084913  0.9166667   0.16666667],14,68.265,62.361
[-0.49135187 -0.48625228 -0.47808105  0.46238843  0.9166667   0.16666667],14,68.265,62.361
[-0.48586756 -0.48591116 -0.47952455  0.5071075   0.9166667   0.16666667],14,68.265,62.361
[-0.5015422  -0.47432002 -0.49169537  0.4558649   0.9166667   0.16666667],14,68.265,62.361
[-0.48264498 -0.47869837 -0.48375717  0.43411866  0.9166667   0.16666667],14,68.265,62.361
[-0.47848576 -0.50856775 -0.4917015   0.43210107  0.9166667   0.16666667],14,68.265,62.361
[-0.48329762 -0.4689794  -0.44270962  0.55782264  0.9166667   0.16666667],14,68.265,62.361
[-0.46992153 -0.45077613 -0.47901532  0.41629517  0.9166667   0.16666667],14,68.265,62.361
[-0.5182211  -0.4846875  -0.47493383  0.39483026  0.9166667   0.16666667],14,68.265,62.361
[-0.4781139  -0.46969524 -0.48235053  0.41405106  0.9166667   0.16666667],14,68.265,62.361
[-0.4736398  -0.49538976 -0.47606224  0.50556403  0.9166667   0.16666667],14,68.265,62.361
[-0.5045389  -0.48415837 -0.46197334  0.47675338  0.9166667   0.16666667],14,68.265,62.361
[-0.47950938 -0.49285868 -0.46966985  0.45501262  0.9166667   0.16666667],14,68.265,62.361
[-0.47604904 -0.45788816 -0.4553394   0.3792317   0.9166667   0.16666667],14,68.265,62.361
[-0.4977422  -0.48080516 -0.48281083  0.39563686  0.9166667   0.16666667],14,68.265,62.361
[-0.50399816 -0.48554873 -0.48265788  0.47647762  0.9166667   0.16666667],14,68.265,62.361
[-0.4898557  -0.47090903 -0.49894887  0.50117314  0.9166667   0.16666667],14,68.265,62.361
[-0.46677178 -0.44163388 -0.46427858  0.5692321   0.9166667   0.16666667],14,68.265,62.361
[-0.48256576 -0.4750336  -0.4306163   0.48500618  0.9166667   0.16666667],14,68.265,62.361
[-0.4750795  -0.4527863  -0.44680694  0.47660342  0.9166667   0.16666667],14,68.265,62.361
[-0.49274892 -0.45165208 -0.47940308  0.4221604   0.9166667   0.16666667],14,68.265,62.361
[-0.50210917 -0.53141916 -0.5048878   0.4975912   0.9166667   0.16666667],15,61.254,62.115
[-0.51931655 -0.5081264  -0.49681535  0.45765334  0.9166667   0.16666667],15,61.254,62.115
[-0.51114583 -0.50282216 -0.49091983  0.44022316  0.9166667   0.16666667],15,61.254,62.115
[-0.51562816 -0.50389737 -0.4882411   0.40099886  0.9166667   0.16666667],15,61.254,62.115
[-0.50434947 -0.47518528 -0.41989216  0.19931616  0.9166667   0.16666667],15,61.254,62.115
[-0.5024188  -0.49634945 -0.48783243  0.46846464  0.9166667   0.16666667],15,61.254,62.115
[-0.50187844 -0.49774483 -0.5122772   0.40260196  0.9166667   0.16666667],15,61.254,62.115
[-0.5096382  -0.50314    -0.48657644  0.483065    0.9166667   0.16666667],15,61.254,62.115
[-0.5002669  -0.5091496  -0.47879574  0.44149983  0.9166667   0.16666667],15,61.254,62.115
[-0.49297392 -0.48857328 -0.49230954  0.46854138  0.9166667   0.16666667],15,61.254,62.115
[-0.49995977 -0.5011556  -0.49860695  0.4760228   0.9166667   0.16666667],15,61.254,62.115
[-0.523894   -0.49471116 -0.47665274  0.41510373  0.9166667   0.16666667],15,61.254,62.115
[-0.50503254 -0.49250022 -0.4743871   0.3478357   0.9166667   0.16666667],15,61.254,62.115
