realtime_average_rssi,average_rssi,rssi_variance,snr,median_rssi,mode_rssi,rssi_skewness,rssi_kurtosis,sf,tp,location_id,idx,Area,PLM_RSSI,residual
-110.0838708422658,-109.0,0.9713726548166336,3.0,-110.0257354539278,-111.90752423573316,0.4017712681794321,-0.0299134463493677,11.0,2,2,20.0,3,-98.37696702251687,-11.70690381974893
-110.15901152764704,-109.0,0.8023298144954515,3.0,-110.21364114993555,-112.12868690261593,0.5335203861675767,1.292453250990476,11.0,2,2,20.0,3,-98.37696702251687,-11.782044505130173
-109.85678453032122,-109.0,1.1250199407745225,3.0,-109.66891757098136,-112.32812161538334,-0.6001379847910974,0.0695351264158645,11.0,2,2,20.0,3,-98.37696702251687,-11.479817507804356
-109.89798973365944,-109.0,0.9062436515150826,3.0,-109.8597625975532,-112.20909369746536,-0.34738843778805,-0.0677498380769652,11.0,2,2,20.0,3,-98.37696702251687,-11.521022711142578
-109.76721352649751,-109.0,0.9433822597297437,3.0,-109.45007384989565,-111.6691643821032,-0.2192830106193261,-0.9041273130090914,11.0,2,2,20.0,3,-98.37696702251687,-11.390246503980649
-109.67122017425596,-109.0,0.6701948802541982,3.0,-109.56213374654004,-111.24798483260837,-0.0960242672308003,-0.6220670590901087,11.0,2,2,20.0,3,-98.37696702251687,-11.294253151739099
-110.19685379110784,-109.0,0.8192640594412165,3.0,-110.32499085915131,-112.78907519631724,-0.1435597352040676,0.9246394620556636,11.0,2,2,20.0,3,-98.37696702251687,-11.819886768590976
-109.7656668184479,-109.0,0.7585927430471688,3.0,-109.87515641413098,-111.37640646977206,0.2686367861476362,-0.0567123115951035,11.0,2,2,20.0,3,-98.37696702251687,-11.388699795931032
-109.86157643387232,-109.0,0.6664160214381156,3.0,-109.88769508647852,-111.87386743760013,-0.3866693745648599,0.1210433728691673,11.0,2,2,20.0,3,-98.37696702251687,-11.48460941135545
-109.84279286045144,-109.0,0.6525357538069745,3.0,-109.7648848320594,-111.819961182024,-0.6417857762729288,-0.0710675508010161,11.0,2,2,20.0,3,-98.37696702251687,-11.465825837934574
-109.77646615898888,-109.0,0.7096874845210591,3.0,-109.8000738030208,-111.77646892154743,-0.1383558602686362,-0.302094134257902,11.0,2,2,20.0,3,-98.37696702251687,-11.399499136472016
-110.10982375230935,-109.0,0.8394928972318515,3.0,-110.1499333753039,-112.49563596124209,-0.2932452291277935,0.0676957062387715,11.0,2,2,20.0,3,-98.37696702251687,-11.732856729792488
-109.74707208123294,-109.0,1.2257498644766425,3.0,-109.7965220343639,-112.32361777636751,-0.1698759736214286,-0.2444335615631265,11.0,2,2,20.0,3,-98.37696702251687,-11.370105058716078
-109.96269233292102,-109.0,0.87806522265114,3.0,-109.88984131914368,-111.95486411622257,-0.159250823784975,-0.3514151834240855,11.0,2,2,20.0,3,-98.37696702251687,-11.585725310404158
-109.93000677357514,-109.0,0.7486286675112456,3.0,-109.84681077994976,-112.09554995069344,-0.7481392083798744,0.6419576884356486,11.0,2,2,20.0,3,-98.37696702251687,-11.553039751058279
-109.72239012903104,-109.0,0.8666616044980725,3.0,-109.8605739645492,-111.3552850774148,-0.0528553984956258,-0.8692623927154832,11.0,2,2,20.0,3,-98.37696702251687,-11.345423106514176
-109.88359012272606,-109.0,1.004767097022658,3.0,-109.8653106237884,-112.4608214931842,-0.0813478163909586,0.4926817521253319,11.0,2,2,20.0,3,-98.37696702251687,-11.506623100209197
-109.8184411698783,-109.0,1.6108522827982832,3.0,-109.955966925569,-112.3504152600043,-0.0993455349642428,-1.0324806315704411,11.0,2,2,20.0,3,-98.37696702251687,-11.441474147361433
-110.55213983867246,-110.0,1.6694532608950436,0.0,-110.16988290013477,-113.41202553133787,-0.3325571031855329,-0.1032670711641796,11.0,2,2,20.0,3,-98.37696702251687,-12.175172816155595
-110.13000320619396,-110.0,0.8953920811305986,0.0,-110.26146346170168,-111.75505815976491,0.179171047954962,-0.6655417712044294,11.0,2,2,20.0,3,-98.37696702251687,-11.753036183677096
-110.5868644177974,-110.0,1.1003637159806348,0.0,-110.39830101389204,-113.3554076181996,-0.5214432822963405,0.105149854558697,11.0,2,2,20.0,3,-98.37696702251687,-12.209897395280535
-111.00176483875242,-110.0,1.8398259499436291,0.0,-111.16601643088036,-113.45025630752497,0.7350925622446196,0.6173915236877341,11.0,2,2,20.0,3,-98.37696702251687,-12.624797816235557
-110.75084048237674,-110.0,1.3547763712689582,0.0,-110.60809543769682,-113.95115358686732,-0.490082416957001,0.4435575939320184,11.0,2,2,20.0,3,-98.37696702251687,-12.37387345985988
-110.73715204163118,-110.0,1.038803195694305,0.0,-110.9126763768556,-112.36818117212118,0.9831298167999402,1.2493687199781376,11.0,2,2,20.0,3,-98.37696702251687,-12.360185019114311
-110.78441805786838,-110.0,1.0297969360563537,0.0,-110.8428528832067,-113.35406709762457,-0.1822471027211751,0.4939893558910118,11.0,2,2,20.0,3,-98.37696702251687,-12.407451035351514
-110.5691990353486,-110.0,1.2187369863770667,0.0,-110.53671037098404,-112.88582510037028,-0.1140814457475902,-0.671153519515463,11.0,2,2,20.0,3,-98.37696702251687,-12.192232012831738
-110.6336791713255,-110.0,1.178466045488644,0.0,-110.69340702577432,-113.35949152998448,-0.0078291428665094,-0.0709879064356977,11.0,2,2,20.0,3,-98.37696702251687,-12.256712148808631
-110.5744017049698,-110.0,1.1930884031952251,0.0,-110.53121405788984,-113.19010169240109,-0.5831761233056076,0.005701039204323,11.0,2,2,20.0,3,-98.37696702251687,-12.197434682452936
-110.6458328384724,-110.0,1.301388879110204,0.0,-110.67134309766914,-113.67101885133545,0.0486660177737325,0.7517175164634549,11.0,2,2,20.0,3,-98.37696702251687,-12.268865815955536
-110.54918792250368,-110.0,1.000989100018761,0.0,-110.34290394321326,-112.79927586676015,-0.3938528057955568,-0.6440724901489352,11.0,2,2,20.0,3,-98.37696702251687,-12.172220899986812
-110.71986843711642,-110.0,1.3032714779764365,0.0,-110.91267282701055,-112.49793423412568,0.5503202245095381,-0.0230608104295302,11.0,2,2,20.0,3,-98.37696702251687,-12.342901414599552
-110.59404913354102,-110.0,1.4249981131927405,0.0,-110.5886954133035,-113.2240834942321,0.0947665074593788,0.2104991988552589,11.0,2,2,20.0,3,-98.37696702251687,-12.217082111024155
-110.7435437837899,-110.0,1.3457333372319504,0.0,-110.87723245425408,-113.45601549482171,0.507634134419517,1.3707489445637582,11.0,2,2,20.0,3,-98.37696702251687,-12.366576761273038
-110.76389781622048,-110.0,1.3572833122043424,0.0,-110.83389514956308,-113.89667676044986,0.0797534595734989,2.670173843191084,11.0,2,2,20.0,3,-98.37696702251687,-12.386930793703613
-110.91846176981176,-110.0,0.7175490102998782,0.0,-110.93259683463552,-112.58010775730853,0.0583082921680414,-0.533770372262317,11.0,2,2,20.0,3,-98.37696702251687,-12.541494747294891
-110.63722863868269,-110.0,1.097109987679138,0.0,-110.72109500729388,-112.5846235464918,0.163481423495401,-0.9193633282749794,11.0,2,2,20.0,3,-98.37696702251687,-12.26026161616582
-110.6621232167448,-110.0,1.2399355642657697,0.0,-110.38947860467329,-113.098131248777,-0.4553486075851239,-0.8167533861039371,11.0,2,2,20.0,3,-98.37696702251687,-12.285156194227937
-110.67198318201828,-110.0,1.2309517506544123,0.0,-110.58007822691552,-112.68584709240967,-0.0274901812667539,-0.3440010900898573,11.0,2,2,20.0,3,-98.37696702251687,-12.295016159501415
-110.56649296602949,-110.0,0.9777006538382428,0.0,-110.72798989628872,-112.63293192511932,0.7290194352377968,1.1521477540975504,11.0,2,2,20.0,3,-98.37696702251687,-12.18952594351262
-111.05205080664769,-110.0,1.783210951355804,0.0,-111.15238681674673,-114.11884493852222,0.5616926889823287,1.668834334807324,11.0,2,2,20.0,3,-98.37696702251687,-12.67508378413082
-110.51713469828871,-110.0,1.15210763192104,0.0,-110.51802662592436,-113.32944399242176,-0.3585852137196789,1.1148953990012678,11.0,2,2,20.0,3,-98.37696702251687,-12.140167675771849
-110.52971301212746,-110.0,1.179715560827771,0.0,-110.5809951486443,-113.57422243077325,0.0320412492954418,1.7410642653406847,11.0,2,2,20.0,3,-98.37696702251687,-12.152745989610594
-110.5817339748779,-110.0,1.5205368534004962,0.0,-110.38883613333957,-113.52763202377132,-0.2936558433101294,0.1764479926722435,11.0,2,2,20.0,3,-98.37696702251687,-12.204766952361041
-110.63571914007348,-110.0,1.293049480019665,0.0,-110.55441094890816,-113.16320977006848,0.0820160097529409,-0.3299290433734412,11.0,2,2,20.0,3,-98.37696702251687,-12.258752117556611
-110.861897526493,-110.0,1.2932911164637595,0.0,-110.8553147618299,-113.92857712946424,-0.606733173805292,0.1704609436756388,11.0,2,2,20.0,3,-98.37696702251687,-12.48493050397613
-110.722225966236,-110.0,1.1052637695155922,0.0,-110.72532053946944,-112.50257942150652,0.4873669770280205,0.2034116031981678,11.0,2,2,20.0,3,-98.37696702251687,-12.34525894371913
-110.67582681391036,-110.0,1.235881322635838,0.0,-110.93264285130984,-112.52186552164208,0.1359593952061965,-1.2996714933301443,11.0,2,2,20.0,3,-98.37696702251687,-12.298859791393497
-110.81437589355411,-110.0,1.382857893710886,0.0,-110.58465558017288,-113.64299222702566,-0.4797698952791072,-0.0471860194885822,11.0,2,2,20.0,3,-98.37696702251687,-12.437408871037249
-110.798821323977,-110.0,1.0193247363038989,0.0,-110.87919414687951,-112.60153236265708,0.0664002711889921,-1.0286480280728885,11.0,2,2,20.0,3,-98.37696702251687,-12.42185430146013
-110.5100740500923,-110.0,0.7887466879639554,0.0,-110.40277402976471,-112.62824881851448,-0.4241462448360875,0.2054917436830337,11.0,2,2,20.0,3,-98.37696702251687,-12.133107027575434
-110.77716199488596,-110.0,1.6388698715186034,0.0,-110.85215663400326,-113.2710310391124,0.3056607719418001,-0.5067585280926452,11.0,2,2,20.0,3,-98.37696702251687,-12.400194972369093
-110.8735438077357,-110.0,1.2190220953424196,0.0,-110.93518760295494,-113.92854476335512,-0.3126246500238265,0.9781459915808736,11.0,2,2,20.0,3,-98.37696702251687,-12.496576785218835
-110.93310600838772,-110.0,1.344629120379013,0.0,-110.99831042105689,-113.87257974925052,-0.2058764527513991,-0.1520227056807481,11.0,2,2,20.0,3,-98.37696702251687,-12.55613898587086
-111.1579959862822,-110.0,1.344680120675507,0.0,-111.35833160676572,-113.98872224179944,0.095537293563949,0.2203916843284163,11.0,2,2,20.0,3,-98.37696702251687,-12.781028963765337
-110.58301252550484,-110.0,1.1247939943960974,0.0,-110.39101830241324,-112.98254699901209,0.0516248313969098,1.964535828724181,11.0,2,2,20.0,3,-98.37696702251687,-12.206045502987976
-110.76150453939584,-110.0,1.0162768990040747,0.0,-110.84459477282124,-113.25529567489758,-0.04122906117615,0.1971044623567062,11.0,2,2,20.0,3,-98.37696702251687,-12.384537516878979
-110.66168371104668,-110.0,1.5193871264916508,0.0,-110.81726659123798,-114.52442514537678,-0.2586741142775768,2.578003557590652,11.0,2,2,20.0,3,-98.37696702251687,-12.284716688529812
-110.64764356133652,-110.0,1.0382385483234735,0.0,-110.45199202114722,-112.55337680808618,-0.1314619651299065,-0.4336886604745387,11.0,2,2,20.0,3,-98.37696702251687,-12.270676538819657
-110.93876342235042,-110.0,1.2324152285772934,0.0,-111.00868300806786,-113.38639066055094,-0.3885128686035383,-0.2539654749078583,11.0,2,2,20.0,3,-98.37696702251687,-12.561796399833554
-110.92909381973898,-110.0,1.2116384109789693,0.0,-110.92078865745442,-113.05442171773396,0.2715334028422499,0.0183807275662046,11.0,2,2,20.0,3,-98.37696702251687,-12.552126797222115
-110.8601689766909,-110.0,1.2354695027579836,0.0,-110.95741524063378,-113.39524536830214,-0.0743829738964378,0.0298743836773476,11.0,2,2,20.0,3,-98.37696702251687,-12.483201954174035
-110.70287784216744,-110.0,0.9387187723828588,0.0,-110.72925005391087,-112.71059177981336,0.0145480289204607,0.0273087470312405,11.0,2,2,20.0,3,-98.37696702251687,-12.325910819650574
-110.66165725305224,-110.0,1.21194924996175,0.0,-110.68893266850397,-112.92508640771244,-0.1426013090230503,-0.0419704979555959,11.0,2,2,20.0,3,-98.37696702251687,-12.284690230535375
-110.5065860027152,-110.0,1.4266545089343934,0.0,-110.65944002458292,-113.1611024148183,-0.0085479607764204,-0.5019527250368889,11.0,2,2,20.0,3,-98.37696702251687,-12.12961898019833
-110.57302291249076,-110.0,1.210253925980809,0.0,-110.65411010480018,-114.0366964454716,-0.7490448317468561,1.6075145319987878,11.0,2,2,20.0,3,-98.37696702251687,-12.196055889973891
-110.90202372430365,-110.0,0.7477774114800784,0.0,-110.75645562447424,-113.39102273351668,-0.9258134173347052,1.2149538664108612,11.0,2,2,20.0,3,-98.37696702251687,-12.52505670178678
-110.6631574693442,-110.0,1.3711136422589263,0.0,-110.69918943509764,-113.6892264131005,-0.2047371500557903,0.1973512020922516,11.0,2,2,20.0,3,-98.37696702251687,-12.286190446827334
-110.73984671805292,-110.0,0.925711358304132,0.0,-110.8000832930458,-112.84129693593898,0.4681126910528169,1.0569298364488753,11.0,2,2,20.0,3,-98.37696702251687,-12.362879695536051
-110.68806366687532,-110.0,1.8493871382678704,0.0,-110.75565705332416,-113.8008325672633,-0.1754317991930634,-0.3307183146311803,11.0,2,2,20.0,3,-98.37696702251687,-12.311096644358457
-110.7149479522094,-110.0,1.8968534200233145,0.0,-110.95198437403316,-113.73984616569174,0.85410706178199,2.113068141902571,11.0,2,2,20.0,3,-98.37696702251687,-12.337980929692534
-110.8019358886525,-110.0,1.615883483610493,0.0,-110.8047909241832,-113.72675355288284,-0.0274394820666662,1.0008413692343363,11.0,2,2,20.0,3,-98.37696702251687,-12.424968866135629
-110.5462421758134,-110.0,1.610116875250614,0.0,-110.43948260116407,-114.68772391435748,-0.7453383337460937,2.195617780607265,11.0,2,2,20.0,3,-98.37696702251687,-12.169275153296539
-110.90666088636598,-110.0,1.2857503643339636,0.0,-110.77723328210465,-112.81621156222248,0.0170124459726004,-0.8315260382268259,11.0,2,2,20.0,3,-98.37696702251687,-12.529693863849118
-110.79381143249446,-110.0,2.1574519083255312,0.0,-110.91819367837454,-113.93334738821392,0.0045254862777949,0.4998155700513678,11.0,2,2,20.0,3,-98.37696702251687,-12.4168444099776
-110.80020011287638,-110.0,1.6262020521465514,0.0,-110.5355298448586,-113.6716254413805,-0.586085302944734,0.1348312185196056,11.0,2,2,20.0,3,-98.37696702251687,-12.423233090359517
-110.5623762298987,-110.0,1.1669337594289089,0.0,-110.55996289467916,-113.20752842718215,-0.0715120781590012,0.6109571939513021,11.0,2,2,20.0,3,-98.37696702251687,-12.185409207381838
-110.84506412039752,-110.0,1.5073174178138216,0.0,-110.78244754954672,-114.0517017123421,-0.1995442809449761,0.858333120944399,11.0,2,2,20.0,3,-98.37696702251687,-12.468097097880658
-110.90878024520856,-110.0,1.6666557428073696,0.0,-110.78152574788533,-115.0457061204964,-0.749783862212703,2.038290793766435,11.0,2,2,20.0,3,-98.37696702251687,-12.531813222691696
-105.77942553610588,-108.0,1.3401051783885838,3.0,-105.59465020854095,-108.10694077847477,-0.4513982487827762,-0.6479604757765443,11.0,2,2,20.0,3,-98.37696702251687,-7.402458513589011
-105.61676243128387,-108.0,2.695640824421102,3.0,-105.11641529785604,-110.10964849608534,-0.9321814718093752,0.3394368200845608,11.0,2,2,20.0,3,-98.37696702251687,-7.239795408767009
-105.58775593327546,-108.0,2.091414223045008,3.0,-105.49361447469778,-109.02512760705936,0.2362533967459918,1.2570238870929793,11.0,2,2,20.0,3,-98.37696702251687,-7.210788910758595
-105.4187861184105,-108.0,1.115645401805936,3.0,-105.18202919831327,-108.61865959837571,-0.8109385181212452,0.9678436869985698,11.0,2,2,20.0,3,-98.37696702251687,-7.041819095893629
-105.44260926101838,-108.0,3.3933814921516325,3.0,-105.32799986677674,-108.99851994638564,-0.1842242876460525,-0.7379103145524102,11.0,2,2,20.0,3,-98.37696702251687,-7.0656422385015105
-105.39839563675793,-108.0,2.0600617052809307,3.0,-105.42720744281002,-108.028574962051,0.1517710310542998,-0.4088151571073921,11.0,2,2,20.0,3,-98.37696702251687,-7.02142861424106
-105.46193804882974,-108.0,2.417404981012026,3.0,-105.2682237632711,-109.28133355023732,-0.2719908645918954,-0.3034203463875031,11.0,2,2,20.0,3,-98.37696702251687,-7.084971026312871
-105.21496284687916,-108.0,2.710735841809687,3.0,-105.10398077407372,-108.00857801812738,0.3074928841137306,-0.3861953774502984,11.0,2,2,20.0,3,-98.37696702251687,-6.837995824362295
-105.4965728770824,-108.0,2.52102580713586,3.0,-105.4338324749222,-109.94846723699452,-0.4262952818634494,0.4667394689030932,11.0,2,2,20.0,3,-98.37696702251687,-7.119605854565535
-105.46428185638808,-108.0,2.228711813098026,3.0,-105.36639168636567,-108.14543172372888,0.1825662417589367,-0.4525189589217064,11.0,2,2,20.0,3,-98.37696702251687,-7.087314833871218
-105.51960491486288,-108.0,1.799499855063846,3.0,-105.45458000376875,-108.82917690373743,-0.0887546976635899,0.2903711585657293,11.0,2,2,20.0,3,-98.37696702251687,-7.142637892346016
-105.69882278140255,-108.0,1.5725142770704688,3.0,-105.41256362661058,-108.70924404338268,-0.0600409990676972,-0.4813569607928278,11.0,2,2,20.0,3,-98.37696702251687,-7.32185575888569
-105.71596781533904,-108.0,1.3880324094688723,3.0,-105.99334505416957,-108.08105114239518,0.4718444385571926,-0.359874769227285,11.0,2,2,20.0,3,-98.37696702251687,-7.339000792822176
-105.6243436518414,-108.0,2.194661793280331,3.0,-105.50931153285634,-108.67772311998972,0.1184391626274871,-0.6129303992240844,11.0,2,2,20.0,3,-98.37696702251687,-7.247376629324535
-105.6492780467604,-108.0,1.5134066153639136,3.0,-105.74371980459664,-108.67659581340276,-0.2643730045801094,-0.1663704662959588,11.0,2,2,20.0,3,-98.37696702251687,-7.272311024243535
-105.58375830457732,-108.0,2.23255650795647,3.0,-105.50078930385212,-109.09611453638745,-0.4692040728857053,-0.0624847485872597,11.0,2,2,20.0,3,-98.37696702251687,-7.2067912820604505
-105.46283073491622,-108.0,2.064051267021496,3.0,-105.50512097592744,-108.29538750219112,-0.1496661423546491,-0.2321943593972006,11.0,2,2,20.0,3,-98.37696702251687,-7.085863712399359
-105.3024765047979,-108.0,1.6027052207603232,3.0,-104.94693839311448,-108.0253638917234,-0.4078133140947315,-0.3369487530472943,11.0,2,2,20.0,3,-98.37696702251687,-6.925509482281029
-105.64006246537296,-108.0,1.3558447062635255,3.0,-105.3710126580778,-108.61305802916344,-1.0207997416229704,0.7916057699552517,11.0,2,2,20.0,3,-98.37696702251687,-7.263095442856098
-105.7318409698494,-108.0,1.4020580371664586,3.0,-105.89754927092868,-108.0474294369694,0.3024960206395482,0.0653653810556602,11.0,2,2,20.0,3,-98.37696702251687,-7.3548739473325355
-105.75458712982322,-108.0,1.5702429574031236,3.0,-105.83155993598098,-108.42249451736257,-0.1688002275643724,-0.7935031356180651,11.0,2,2,20.0,3,-98.37696702251687,-7.377620107306356
-105.48276681722028,-108.0,2.1067402630365817,3.0,-105.4814632983774,-108.4301355782022,-0.0341779174378564,-0.3945082547974818,11.0,2,2,20.0,3,-98.37696702251687,-7.105799794703415
-105.33524117239064,-108.0,0.9183443291703692,3.0,-105.25589975859506,-107.16506303696492,0.3034457220440502,-0.1716570672918869,11.0,2,2,20.0,3,-98.37696702251687,-6.958274149873773
-105.83196723560502,-108.0,2.397232823180003,3.0,-105.43351064078742,-109.15148503521472,-0.2747555773725871,-0.6529266874582111,11.0,2,2,20.0,3,-98.37696702251687,-7.455000213088155
-105.3400461561102,-108.0,1.3344920845709232,3.0,-105.40141844602518,-108.2207604954792,-0.1424530882273395,0.0813240645351403,11.0,2,2,20.0,3,-98.37696702251687,-6.9630791335933395
-105.50188077246747,-108.0,2.230357300280323,3.0,-105.33005597121962,-108.24568074650053,0.0183327103131634,-0.5419519958047134,11.0,2,2,20.0,3,-98.37696702251687,-7.124913749950608
-105.58678924004008,-108.0,2.40492361725278,3.0,-105.47117053226238,-108.80756644984676,-0.2839771585406995,-0.3317377337059444,11.0,2,2,20.0,3,-98.37696702251687,-7.209822217523211
-105.59519786412922,-108.0,1.6119639572829654,3.0,-105.58508881522556,-108.2513601208146,0.2832621620672502,-0.2469135810338185,11.0,2,2,20.0,3,-98.37696702251687,-7.218230841612353
-105.4266859269341,-108.0,1.9248293825078824,3.0,-105.2260305562033,-108.0735172790067,-0.2553911767678279,-1.026165756060661,11.0,2,2,20.0,3,-98.37696702251687,-7.049718904417233
-105.4051191095109,-108.0,1.2704473996387848,3.0,-105.2920923022538,-107.61519983229452,0.2103873623395057,-0.2021847631444324,11.0,2,2,20.0,3,-98.37696702251687,-7.028152086994041
-105.55397673076932,-108.0,2.8400091625485326,3.0,-105.37341118174778,-108.9356476291024,-0.3656688697162091,-0.417987123152534,11.0,2,2,20.0,3,-98.37696702251687,-7.177009708252456
-105.79464106194,-108.0,1.7811968640543514,3.0,-105.76748733824353,-108.03148397962433,0.0619972518839507,-0.8761320931478318,11.0,2,2,20.0,3,-98.37696702251687,-7.417674039423133
-105.68774750392386,-108.0,2.461673861549126,3.0,-105.94964453213206,-108.49375904469817,-0.0236430057672934,-0.9389433597197724,11.0,2,2,20.0,3,-98.37696702251687,-7.310780481406994
-105.43951079558722,-108.0,1.837220078588963,3.0,-105.2536597707664,-108.09009171954796,-0.2565109130646608,-1.0359306693719823,11.0,2,2,20.0,3,-98.37696702251687,-7.0625437730703595
-105.49208209244595,-108.0,2.3729929576542315,3.0,-105.34054692998497,-108.98066966804517,-0.5641636551927959,-0.2674018752626499,11.0,2,2,20.0,3,-98.37696702251687,-7.1151150699290895
-105.71962073480128,-108.0,1.5129664444112478,3.0,-105.48746208628955,-108.33359213036462,-0.25355686807612,-0.3264577853914603,11.0,2,2,20.0,3,-98.37696702251687,-7.342653712284417
-105.48080933086644,-108.0,1.9969029771881903,3.0,-105.41950197774844,-108.63064599316507,-0.008457034691951,-0.3054033449016504,11.0,2,2,20.0,3,-98.37696702251687,-7.10384230834957
-105.22912695487466,-108.0,2.257912342758991,3.0,-105.00325008383064,-108.58870029866983,-0.0491993952609045,-0.2522076352563083,11.0,2,2,20.0,3,-98.37696702251687,-6.852159932357793
-105.76579074147917,-108.0,2.5955721495927206,3.0,-105.21035109724464,-109.28262880260225,-0.7218189628671176,-0.592816904234732,11.0,2,2,20.0,3,-98.37696702251687,-7.3888237189623
-105.3943297017844,-108.0,1.5711328457079452,3.0,-105.2714167212363,-108.63355038439676,-0.1874800588715857,0.5753593357139275,11.0,2,2,20.0,3,-98.37696702251687,-7.017362679267535
-105.28809127783428,-108.0,2.143841470799947,3.0,-104.9076393096278,-109.37701695838696,-1.0397396588063583,0.8233019484877366,11.0,2,2,20.0,3,-98.37696702251687,-6.911124255317418
-105.734144452444,-108.0,1.7009985452760676,3.0,-105.55895878036908,-108.45572176365384,-0.3073435081672485,-0.6663844805743429,11.0,2,2,20.0,3,-98.37696702251687,-7.357177429927134
-105.43709769474567,-108.0,1.5374575370777512,3.0,-105.3536923950328,-108.98193654718816,-0.7157974888062318,0.1664165418238647,11.0,2,2,20.0,3,-98.37696702251687,-7.060130672228809
-105.64615864151774,-108.0,2.041218489951637,3.0,-105.3947005248039,-108.42759777600202,-0.0649127515847939,-0.9484047639145,11.0,2,2,20.0,3,-98.37696702251687,-7.269191619000878
-105.84769992772398,-108.0,2.087276882801293,3.0,-105.95009640415284,-109.29895476942346,-0.374286866403853,0.0087932405168245,11.0,2,2,20.0,3,-98.37696702251687,-7.4707329052071145
-105.22670090670636,-108.0,1.642592938858929,3.0,-104.96121649898936,-107.69285092166064,-0.119203997910385,-0.6494851005382061,11.0,2,2,20.0,3,-98.37696702251687,-6.84973388418949
-105.28492800075632,-108.0,2.036159997628395,3.0,-105.24708527186728,-108.01810156366776,-0.0240145744828371,-1.1030676894129532,11.0,2,2,20.0,3,-98.37696702251687,-6.907960978239458
-105.41274810641217,-108.0,2.1473756973234,3.0,-105.48476844365425,-108.54360185132003,-0.1885045178772033,-0.4253422972948768,11.0,2,2,20.0,3,-98.37696702251687,-7.035781083895301
-105.44434896205416,-108.0,1.7694186288300129,3.0,-105.26799786567295,-108.68271184712144,-0.3733916451899794,-0.0487276507484364,11.0,2,2,20.0,3,-98.37696702251687,-7.067381939537299
-105.26193964688714,-108.0,1.9606762678013243,3.0,-105.12810080130474,-108.350777970993,-0.35261105548131,-0.6146252206889726,11.0,2,2,20.0,3,-98.37696702251687,-6.884972624370278
-105.57094024825732,-108.0,2.113206344155633,3.0,-105.58481002256792,-109.24155524322136,-0.2860772128635847,-0.0722104501875695,11.0,2,2,20.0,3,-98.37696702251687,-7.19397322574045
-105.36866167388877,-108.0,1.5172913134392616,3.0,-104.94532506887556,-107.9051494535525,-0.2183039018689318,-1.0900857941781972,11.0,2,2,20.0,3,-98.37696702251687,-6.991694651371901
-105.69279799660116,-108.0,2.7247592252171,3.0,-105.61491889957804,-109.9194275456415,-0.3957737886897851,-0.1377634912725822,11.0,2,2,20.0,3,-98.37696702251687,-7.315830974084292
-105.53312079877536,-108.0,3.2888254036614506,3.0,-105.00076081166084,-110.12179448561132,-0.4774186249556227,0.2049004485248526,11.0,2,2,20.0,3,-98.37696702251687,-7.156153776258492
-105.49700497283828,-108.0,2.023285600467577,3.0,-105.64466685421806,-108.44550653464714,0.020344757397119,-0.3834249451100677,11.0,2,2,20.0,3,-98.37696702251687,-7.120037950321418
-105.74200611039907,-108.0,2.045210816433787,3.0,-105.33469521746804,-108.8608796755694,-0.5817342779668327,-0.442948093104814,11.0,2,2,20.0,3,-98.37696702251687,-7.365039087882209
-105.3982215406965,-108.0,1.9362251051947643,3.0,-105.20081137484144,-108.47033223486925,-0.1555437569583944,-0.1916253767140703,11.0,2,2,20.0,3,-98.37696702251687,-7.0212545181796315
-105.6000918823397,-108.0,2.330760929254477,3.0,-105.0361708665708,-108.65003422759226,-0.4813788729281898,-0.4273458446799112,11.0,2,2,20.0,3,-98.37696702251687,-7.223124859822832
-105.00284334063896,-108.0,1.9416399186821172,3.0,-105.04106718510216,-108.29724041345294,-0.3919659124773741,0.028526973423427,11.0,2,2,20.0,3,-98.37696702251687,-6.625876318122096
-105.2842910595946,-108.0,1.624556177054676,3.0,-104.97302259128745,-108.4120959860038,-0.5648056036479988,0.2633289853170564,11.0,2,2,20.0,3,-98.37696702251687,-6.9073240370777285
-110.39930737815855,-109.0,1.193254743492005,3.0,-110.57199761074216,-113.66486999582536,0.0081718154992348,2.3704954355029684,11.0,2,2,20.0,3,-98.37696702251687,-12.022340355641688
-110.36610708894295,-109.0,0.8835880830969716,3.0,-110.21207569752728,-113.2927799479449,-0.6273770712201713,1.3625992141120098,11.0,2,2,20.0,3,-98.37696702251687,-11.989140066426089
-109.94824790705876,-109.0,1.0752748985780265,3.0,-110.00417697450176,-113.26837623895509,-0.6007220454334283,1.8947719986335927,11.0,2,2,20.0,3,-98.37696702251687,-11.571280884541892
-109.7728792147448,-109.0,1.4936628527087286,3.0,-109.5200927830558,-112.52868903569907,-0.1380765463287773,-0.1610951379543697,11.0,2,2,20.0,3,-98.37696702251687,-11.39591219222794
-109.99390901114676,-109.0,1.1267117009461305,3.0,-110.05371931701748,-113.44617688496112,-1.0057681402307483,2.4927046750697,11.0,2,2,20.0,3,-98.37696702251687,-11.61694198862989
-110.229049586251,-109.0,0.9973664899711396,3.0,-110.12063893767824,-112.77492478221608,-0.71526030268733,0.3671702242521992,11.0,2,2,20.0,3,-98.37696702251687,-11.852082563734129
-110.19372579470688,-109.0,1.339076768552503,3.0,-110.18334143838985,-112.4615952702188,-0.3064098110978301,-0.2676394616407553,11.0,2,2,20.0,3,-98.37696702251687,-11.816758772190013
