hdok,plok,none,nums,totalNums,average_rssi,snr,sf,tp,serial_size,rssi_0,rssi_1,rssi_2,rssi_3,rssi_4,rssi_5,rssi_6,rssi_7,rssi_8,rssi_9,rssi_10,rssi_11,rssi_12,rssi_13,rssi_14,rssi_15,rssi_16,rssi_17,rssi_18,rssi_19,rssi_20,rssi_21,rssi_22,rssi_23,rssi_24,rssi_25,rssi_26,rssi_27,rssi_28,rssi_29,rssi_30,rssi_31,rssi_32,location_id,realtime_average_rssi,median_rssi,mode_rssi,rssi_variance
HDOK,PLOK,17472,11,11,-106,7,9,2,33,-104,-104,-104,-105,-105,-104,-104,-104,-103,-104,-106,-104,-104,-103,-104,-104,-103,-105,-104,-107,-109,-111,-107,-106,-104,-106,-106,-103,-106,-104,-105,-104,-106,354,-104.9090909090909,-104.0,-104.0,0.7103999999999999
HDOK,PLOK,17472,12,12,-107,6,9,2,33,-107,-107,-108,-107,-107,-105,-106,-106,-105,-111,-110,-106,-111,-106,-108,-105,-106,-107,-105,-109,-113,-111,-111,-109,-105,-107,-108,-106,-106,-105,-108,-106,-106,354,-107.36363636363636,-107.0,-106.0,2.1535999999999995
HDOK,PLFL,17472,13,12,-103,4,9,2,33,-102,-103,-105,-101,-101,-101,-101,-103,-101,-107,-107,-102,-107,-101,-104,-102,-102,-103,-102,-104,-109,-107,-107,-105,-102,-103,-105,-101,-102,-102,-104,-107,-101,354,-103.45454545454545,-103.0,-102.0,3.4400000000000004
HDOK,PLOK,17472,14,13,-103,8,9,2,33,-101,-101,-103,-101,-101,-101,-101,-101,-100,-106,-106,-101,-106,-101,-102,-100,-101,-101,-101,-103,-107,-106,-107,-104,-97,-101,-104,-100,-101,-101,-104,-101,-101,354,-102.18181818181819,-101.0,-101.0,2.5184
HDOK,PLOK,17472,15,14,-102,8,9,2,33,-101,-99,-100,-106,-101,-100,-104,-100,-100,-100,-101,-100,-100,-101,-100,-100,-100,-105,-101,-106,-102,-106,-102,-101,-101,-105,-101,-100,-104,-101,-100,-100,-101,354,-101.48484848484848,-101.0,-100.0,1.8336
HDOK,PLOK,17472,16,15,-101,7,9,2,33,-100,-106,-105,-100,-99,-99,-100,-99,-99,-100,-106,-99,-101,-100,-103,-100,-101,-100,-101,-100,-105,-103,-106,-106,-99,-100,-105,-99,-100,-99,-105,-106,-99,354,-101.51515151515152,-100.0,-100.0,5.040000000000001
HDOK,PLOK,17472,17,16,-101,6,9,2,33,-100,-106,-105,-99,-100,-99,-99,-100,-100,-100,-106,-99,-101,-99,-103,-99,-100,-100,-99,-100,-106,-103,-106,-106,-99,-99,-105,-99,-100,-99,-103,-103,-106,354,-101.45454545454545,-100.0,-99.0,5.3856
HDOK,PLOK,17472,18,17,-102,7,9,2,33,-100,-99,-100,-105,-103,-100,-100,-103,-100,-100,-101,-99,-100,-101,-100,-99,-100,-105,-102,-107,-101,-105,-101,-100,-102,-105,-100,-100,-104,-100,-100,-99,-103,354,-101.33333333333333,-100.0,-100.0,2.1184
HDOK,PLOK,17472,19,18,-102,8,9,2,33,-100,-100,-100,-101,-104,-101,-101,-100,-103,-100,-100,-100,-99,-101,-99,-100,-100,-106,-103,-107,-101,-104,-101,-100,-106,-105,-99,-101,-106,-100,-99,-100,-100,354,-101.42424242424242,-100.0,-100.0,2.1984
HDOK,PLOK,17472,20,19,-101,6,9,2,33,-100,-100,-99,-101,-101,-99,-101,-101,-100,-101,-102,-100,-101,-100,-100,-99,-99,-101,-100,-104,-105,-107,-103,-101,-99,-102,-101,-100,-101,-100,-101,-103,-100,354,-100.96969696969697,-101.0,-101.0,0.6976000000000002
HDOK,PLOK,17472,21,20,-105,8,9,2,33,-103,-102,-103,-106,-104,-102,-109,-107,-103,-103,-104,-103,-103,-103,-104,-102,-103,-106,-106,-109,-106,-111,-106,-104,-104,-107,-105,-103,-106,-104,-104,-103,-106,354,-104.66666666666667,-104.0,-103.0,1.7503999999999997
